*,Activity,Transaction Type ,Submitted By,Submitted For,Submitter Role,Receiving Party,Submit Date,Facility Identifier Scheme,Facility Identifier,Transaction ID,OpeningBalance Date,OpeningBalance Amount,OpeningBalance Currency,OpeningBalance Base Ccy Equivalent,Utilized Amount,Unutilized Amount
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS11111111,2017-02-20,ISIN,ANSHUL000292,N-2808,2017-02-20,100008,USD,100008,100008,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234567,2017-02-20,ISIN,ANSHUL000292,N-2809,2017-02-20,100009,USD,100009,100009,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234568,2017-02-20,ISIN,ANSHUL000292,N-2810,2017-02-20,100010,USD,100010,100010,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222222,2017-02-20,ISIN,ANSHUL000292,N-2811,2017-02-20,100011,USD,100011,100011,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234569,2017-02-20,ISIN,ANSHUL000292,N-2812,2017-02-20,100012,USD,100012,100012,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222223,2017-02-20,ISIN,ANSHUL000292,N-2813,2017-02-20,100013,USD,100013,100013,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234561,2017-02-20,ISIN,ANSHUL000292,N-2814,2017-02-20,100014,USD,100014,100014,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222224,2017-02-20,ISIN,ANSHUL000292,N-2815,2017-02-20,100015,USD,100015,100015,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222225,2017-02-20,ISIN,ANSHUL000292,N-2816,2017-02-20,100016,USD,100016,100016,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234565,2017-02-20,ISIN,ANSHUL000292,N-2817,2017-02-20,100017,USD,100017,100017,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234566,2017-02-20,ISIN,ANSHUL000292,N-2818,2017-02-20,100018,USD,100018,100018,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234563,2017-02-20,ISIN,ANSHUL000292,N-2819,2017-02-20,100019,USD,100019,100019,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234564,2017-02-20,ISIN,ANSHUL000292,N-2820,2017-02-20,100020,USD,100020,100020,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,US1L009318,2017-02-20,ISIN,ANSHUL000293,N-2821,2017-02-20,100001,USD,100001,100001,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9Z999994,2017-02-20,ISIN,ANSHUL000293,N-2822,2017-02-20,100002,USD,100002,100002,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9X999996,2017-02-20,ISIN,ANSHUL000293,N-2823,2017-02-20,100003,USD,100003,100003,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9W999997,2017-02-20,ISIN,ANSHUL000293,N-2824,2017-02-20,100004,USD,100004,100004,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L122575,2017-02-20,ISIN,ANSHUL000293,N-2825,2017-02-20,100005,USD,100005,100005,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L206998,2017-02-20,ISIN,ANSHUL000293,N-2826,2017-02-20,100006,USD,100006,100006,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L156797,2017-02-20,ISIN,ANSHUL000293,N-2827,2017-02-20,100007,USD,100007,100007,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS11111111,2017-02-20,ISIN,ANSHUL000293,N-2828,2017-02-20,100008,USD,100008,100008,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234567,2017-02-20,ISIN,ANSHUL000293,N-2829,2017-02-20,100009,USD,100009,100009,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234568,2017-02-20,ISIN,ANSHUL000293,N-2830,2017-02-20,100010,USD,100010,100010,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222222,2017-02-20,ISIN,ANSHUL000293,N-2831,2017-02-20,100011,USD,100011,100011,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234569,2017-02-20,ISIN,ANSHUL000293,N-2832,2017-02-20,100012,USD,100012,100012,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222223,2017-02-20,ISIN,ANSHUL000293,N-2833,2017-02-20,100013,USD,100013,100013,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234561,2017-02-20,ISIN,ANSHUL000293,N-2834,2017-02-20,100014,USD,100014,100014,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222224,2017-02-20,ISIN,ANSHUL000293,N-2835,2017-02-20,100015,USD,100015,100015,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222225,2017-02-20,ISIN,ANSHUL000293,N-2836,2017-02-20,100016,USD,100016,100016,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234565,2017-02-20,ISIN,ANSHUL000293,N-2837,2017-02-20,100017,USD,100017,100017,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234566,2017-02-20,ISIN,ANSHUL000293,N-2838,2017-02-20,100018,USD,100018,100018,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234563,2017-02-20,ISIN,ANSHUL000293,N-2839,2017-02-20,100019,USD,100019,100019,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234564,2017-02-20,ISIN,ANSHUL000293,N-2840,2017-02-20,100020,USD,100020,100020,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,US1L009318,2017-02-20,ISIN,ANSHUL000294,N-2841,2017-02-20,100001,USD,100001,100001,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9Z999994,2017-02-20,ISIN,ANSHUL000294,N-2842,2017-02-20,100002,USD,100002,100002,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9X999996,2017-02-20,ISIN,ANSHUL000294,N-2843,2017-02-20,100003,USD,100003,100003,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9W999997,2017-02-20,ISIN,ANSHUL000294,N-2844,2017-02-20,100004,USD,100004,100004,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L122575,2017-02-20,ISIN,ANSHUL000294,N-2845,2017-02-20,100005,USD,100005,100005,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L206998,2017-02-20,ISIN,ANSHUL000294,N-2846,2017-02-20,100006,USD,100006,100006,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L156797,2017-02-20,ISIN,ANSHUL000294,N-2847,2017-02-20,100007,USD,100007,100007,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS11111111,2017-02-20,ISIN,ANSHUL000294,N-2848,2017-02-20,100008,USD,100008,100008,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234567,2017-02-20,ISIN,ANSHUL000294,N-2849,2017-02-20,100009,USD,100009,100009,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234568,2017-02-20,ISIN,ANSHUL000294,N-2850,2017-02-20,100010,USD,100010,100010,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222222,2017-02-20,ISIN,ANSHUL000294,N-2851,2017-02-20,100011,USD,100011,100011,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234569,2017-02-20,ISIN,ANSHUL000294,N-2852,2017-02-20,100012,USD,100012,100012,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222223,2017-02-20,ISIN,ANSHUL000294,N-2853,2017-02-20,100013,USD,100013,100013,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234561,2017-02-20,ISIN,ANSHUL000294,N-2854,2017-02-20,100014,USD,100014,100014,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222224,2017-02-20,ISIN,ANSHUL000294,N-2855,2017-02-20,100015,USD,100015,100015,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222225,2017-02-20,ISIN,ANSHUL000294,N-2856,2017-02-20,100016,USD,100016,100016,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234565,2017-02-20,ISIN,ANSHUL000294,N-2857,2017-02-20,100017,USD,100017,100017,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234566,2017-02-20,ISIN,ANSHUL000294,N-2858,2017-02-20,100018,USD,100018,100018,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234563,2017-02-20,ISIN,ANSHUL000294,N-2859,2017-02-20,100019,USD,100019,100019,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234564,2017-02-20,ISIN,ANSHUL000294,N-2860,2017-02-20,100020,USD,100020,100020,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,US1L009318,2017-02-20,ISIN,ANSHUL000295,N-2861,2017-02-20,100001,USD,100001,100001,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9Z999994,2017-02-20,ISIN,ANSHUL000295,N-2862,2017-02-20,100002,USD,100002,100002,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9X999996,2017-02-20,ISIN,ANSHUL000295,N-2863,2017-02-20,100003,USD,100003,100003,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9W999997,2017-02-20,ISIN,ANSHUL000295,N-2864,2017-02-20,100004,USD,100004,100004,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L122575,2017-02-20,ISIN,ANSHUL000295,N-2865,2017-02-20,100005,USD,100005,100005,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L206998,2017-02-20,ISIN,ANSHUL000295,N-2866,2017-02-20,100006,USD,100006,100006,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L156797,2017-02-20,ISIN,ANSHUL000295,N-2867,2017-02-20,100007,USD,100007,100007,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS11111111,2017-02-20,ISIN,ANSHUL000295,N-2868,2017-02-20,100008,USD,100008,100008,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234567,2017-02-20,ISIN,ANSHUL000295,N-2869,2017-02-20,100009,USD,100009,100009,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234568,2017-02-20,ISIN,ANSHUL000295,N-2870,2017-02-20,100010,USD,100010,100010,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222222,2017-02-20,ISIN,ANSHUL000295,N-2871,2017-02-20,100011,USD,100011,100011,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234569,2017-02-20,ISIN,ANSHUL000295,N-2872,2017-02-20,100012,USD,100012,100012,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222223,2017-02-20,ISIN,ANSHUL000295,N-2873,2017-02-20,100013,USD,100013,100013,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234561,2017-02-20,ISIN,ANSHUL000295,N-2874,2017-02-20,100014,USD,100014,100014,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222224,2017-02-20,ISIN,ANSHUL000295,N-2875,2017-02-20,100015,USD,100015,100015,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222225,2017-02-20,ISIN,ANSHUL000295,N-2876,2017-02-20,100016,USD,100016,100016,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234565,2017-02-20,ISIN,ANSHUL000295,N-2877,2017-02-20,100017,USD,100017,100017,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234566,2017-02-20,ISIN,ANSHUL000295,N-2878,2017-02-20,100018,USD,100018,100018,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234563,2017-02-20,ISIN,ANSHUL000295,N-2879,2017-02-20,100019,USD,100019,100019,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234564,2017-02-20,ISIN,ANSHUL000295,N-2880,2017-02-20,100020,USD,100020,100020,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,US1L009318,2017-02-20,ISIN,ANSHUL000296,N-2881,2017-02-20,100001,USD,100001,100001,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9Z999994,2017-02-20,ISIN,ANSHUL000296,N-2882,2017-02-20,100002,USD,100002,100002,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9X999996,2017-02-20,ISIN,ANSHUL000296,N-2883,2017-02-20,100003,USD,100003,100003,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9W999997,2017-02-20,ISIN,ANSHUL000296,N-2884,2017-02-20,100004,USD,100004,100004,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L122575,2017-02-20,ISIN,ANSHUL000296,N-2885,2017-02-20,100005,USD,100005,100005,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L206998,2017-02-20,ISIN,ANSHUL000296,N-2886,2017-02-20,100006,USD,100006,100006,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L156797,2017-02-20,ISIN,ANSHUL000296,N-2887,2017-02-20,100007,USD,100007,100007,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS11111111,2017-02-20,ISIN,ANSHUL000296,N-2888,2017-02-20,100008,USD,100008,100008,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234567,2017-02-20,ISIN,ANSHUL000296,N-2889,2017-02-20,100009,USD,100009,100009,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234568,2017-02-20,ISIN,ANSHUL000296,N-2890,2017-02-20,100010,USD,100010,100010,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222222,2017-02-20,ISIN,ANSHUL000296,N-2891,2017-02-20,100011,USD,100011,100011,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234569,2017-02-20,ISIN,ANSHUL000296,N-2892,2017-02-20,100012,USD,100012,100012,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222223,2017-02-20,ISIN,ANSHUL000296,N-2893,2017-02-20,100013,USD,100013,100013,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234561,2017-02-20,ISIN,ANSHUL000296,N-2894,2017-02-20,100014,USD,100014,100014,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222224,2017-02-20,ISIN,ANSHUL000296,N-2895,2017-02-20,100015,USD,100015,100015,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222225,2017-02-20,ISIN,ANSHUL000296,N-2896,2017-02-20,100016,USD,100016,100016,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234565,2017-02-20,ISIN,ANSHUL000296,N-2897,2017-02-20,100017,USD,100017,100017,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234566,2017-02-20,ISIN,ANSHUL000296,N-2898,2017-02-20,100018,USD,100018,100018,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234563,2017-02-20,ISIN,ANSHUL000296,N-2899,2017-02-20,100019,USD,100019,100019,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234564,2017-02-20,ISIN,ANSHUL000296,N-2900,2017-02-20,100020,USD,100020,100020,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,US1L009318,2017-02-20,ISIN,ANSHUL000297,N-2901,2017-02-20,100001,USD,100001,100001,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9Z999994,2017-02-20,ISIN,ANSHUL000297,N-2902,2017-02-20,100002,USD,100002,100002,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9X999996,2017-02-20,ISIN,ANSHUL000297,N-2903,2017-02-20,100003,USD,100003,100003,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9W999997,2017-02-20,ISIN,ANSHUL000297,N-2904,2017-02-20,100004,USD,100004,100004,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L122575,2017-02-20,ISIN,ANSHUL000297,N-2905,2017-02-20,100005,USD,100005,100005,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L206998,2017-02-20,ISIN,ANSHUL000297,N-2906,2017-02-20,100006,USD,100006,100006,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L156797,2017-02-20,ISIN,ANSHUL000297,N-2907,2017-02-20,100007,USD,100007,100007,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS11111111,2017-02-20,ISIN,ANSHUL000297,N-2908,2017-02-20,100008,USD,100008,100008,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234567,2017-02-20,ISIN,ANSHUL000297,N-2909,2017-02-20,100009,USD,100009,100009,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234568,2017-02-20,ISIN,ANSHUL000297,N-2910,2017-02-20,100010,USD,100010,100010,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222222,2017-02-20,ISIN,ANSHUL000297,N-2911,2017-02-20,100011,USD,100011,100011,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234569,2017-02-20,ISIN,ANSHUL000297,N-2912,2017-02-20,100012,USD,100012,100012,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222223,2017-02-20,ISIN,ANSHUL000297,N-2913,2017-02-20,100013,USD,100013,100013,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234561,2017-02-20,ISIN,ANSHUL000297,N-2914,2017-02-20,100014,USD,100014,100014,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222224,2017-02-20,ISIN,ANSHUL000297,N-2915,2017-02-20,100015,USD,100015,100015,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222225,2017-02-20,ISIN,ANSHUL000297,N-2916,2017-02-20,100016,USD,100016,100016,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234565,2017-02-20,ISIN,ANSHUL000297,N-2917,2017-02-20,100017,USD,100017,100017,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234566,2017-02-20,ISIN,ANSHUL000297,N-2918,2017-02-20,100018,USD,100018,100018,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234563,2017-02-20,ISIN,ANSHUL000297,N-2919,2017-02-20,100019,USD,100019,100019,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234564,2017-02-20,ISIN,ANSHUL000297,N-2920,2017-02-20,100020,USD,100020,100020,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,US1L009318,2017-02-20,ISIN,ANSHUL000298,N-2921,2017-02-20,100001,USD,100001,100001,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9Z999994,2017-02-20,ISIN,ANSHUL000298,N-2922,2017-02-20,100002,USD,100002,100002,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9X999996,2017-02-20,ISIN,ANSHUL000298,N-2923,2017-02-20,100003,USD,100003,100003,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9W999997,2017-02-20,ISIN,ANSHUL000298,N-2924,2017-02-20,100004,USD,100004,100004,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L122575,2017-02-20,ISIN,ANSHUL000298,N-2925,2017-02-20,100005,USD,100005,100005,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L206998,2017-02-20,ISIN,ANSHUL000298,N-2926,2017-02-20,100006,USD,100006,100006,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L156797,2017-02-20,ISIN,ANSHUL000298,N-2927,2017-02-20,100007,USD,100007,100007,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS11111111,2017-02-20,ISIN,ANSHUL000298,N-2928,2017-02-20,100008,USD,100008,100008,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234567,2017-02-20,ISIN,ANSHUL000298,N-2929,2017-02-20,100009,USD,100009,100009,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234568,2017-02-20,ISIN,ANSHUL000298,N-2930,2017-02-20,100010,USD,100010,100010,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222222,2017-02-20,ISIN,ANSHUL000298,N-2931,2017-02-20,100011,USD,100011,100011,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234569,2017-02-20,ISIN,ANSHUL000298,N-2932,2017-02-20,100012,USD,100012,100012,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222223,2017-02-20,ISIN,ANSHUL000298,N-2933,2017-02-20,100013,USD,100013,100013,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234561,2017-02-20,ISIN,ANSHUL000298,N-2934,2017-02-20,100014,USD,100014,100014,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222224,2017-02-20,ISIN,ANSHUL000298,N-2935,2017-02-20,100015,USD,100015,100015,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222225,2017-02-20,ISIN,ANSHUL000298,N-2936,2017-02-20,100016,USD,100016,100016,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234565,2017-02-20,ISIN,ANSHUL000298,N-2937,2017-02-20,100017,USD,100017,100017,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234566,2017-02-20,ISIN,ANSHUL000298,N-2938,2017-02-20,100018,USD,100018,100018,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234563,2017-02-20,ISIN,ANSHUL000298,N-2939,2017-02-20,100019,USD,100019,100019,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234564,2017-02-20,ISIN,ANSHUL000298,N-2940,2017-02-20,100020,USD,100020,100020,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,US1L009318,2017-02-20,ISIN,ANSHUL000299,N-2941,2017-02-20,100001,USD,100001,100001,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9Z999994,2017-02-20,ISIN,ANSHUL000299,N-2942,2017-02-20,100002,USD,100002,100002,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9X999996,2017-02-20,ISIN,ANSHUL000299,N-2943,2017-02-20,100003,USD,100003,100003,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9W999997,2017-02-20,ISIN,ANSHUL000299,N-2944,2017-02-20,100004,USD,100004,100004,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L122575,2017-02-20,ISIN,ANSHUL000299,N-2945,2017-02-20,100005,USD,100005,100005,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L206998,2017-02-20,ISIN,ANSHUL000299,N-2946,2017-02-20,100006,USD,100006,100006,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L156797,2017-02-20,ISIN,ANSHUL000299,N-2947,2017-02-20,100007,USD,100007,100007,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS11111111,2017-02-20,ISIN,ANSHUL000299,N-2948,2017-02-20,100008,USD,100008,100008,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234567,2017-02-20,ISIN,ANSHUL000299,N-2949,2017-02-20,100009,USD,100009,100009,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234568,2017-02-20,ISIN,ANSHUL000299,N-2950,2017-02-20,100010,USD,100010,100010,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222222,2017-02-20,ISIN,ANSHUL000299,N-2951,2017-02-20,100011,USD,100011,100011,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234569,2017-02-20,ISIN,ANSHUL000299,N-2952,2017-02-20,100012,USD,100012,100012,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222223,2017-02-20,ISIN,ANSHUL000299,N-2953,2017-02-20,100013,USD,100013,100013,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234561,2017-02-20,ISIN,ANSHUL000299,N-2954,2017-02-20,100014,USD,100014,100014,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222224,2017-02-20,ISIN,ANSHUL000299,N-2955,2017-02-20,100015,USD,100015,100015,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222225,2017-02-20,ISIN,ANSHUL000299,N-2956,2017-02-20,100016,USD,100016,100016,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234565,2017-02-20,ISIN,ANSHUL000299,N-2957,2017-02-20,100017,USD,100017,100017,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234566,2017-02-20,ISIN,ANSHUL000299,N-2958,2017-02-20,100018,USD,100018,100018,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234563,2017-02-20,ISIN,ANSHUL000299,N-2959,2017-02-20,100019,USD,100019,100019,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234564,2017-02-20,ISIN,ANSHUL000299,N-2960,2017-02-20,100020,USD,100020,100020,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,US1L009318,2017-02-20,ISIN,ANSHUL000300,N-2961,2017-02-20,100001,USD,100001,100001,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9Z999994,2017-02-20,ISIN,ANSHUL000300,N-2962,2017-02-20,100002,USD,100002,100002,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9X999996,2017-02-20,ISIN,ANSHUL000300,N-2963,2017-02-20,100003,USD,100003,100003,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,ZW9W999997,2017-02-20,ISIN,ANSHUL000300,N-2964,2017-02-20,100004,USD,100004,100004,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L122575,2017-02-20,ISIN,ANSHUL000300,N-2965,2017-02-20,100005,USD,100005,100005,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L206998,2017-02-20,ISIN,ANSHUL000300,N-2966,2017-02-20,100006,USD,100006,100006,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CH1L156797,2017-02-20,ISIN,ANSHUL000300,N-2967,2017-02-20,100007,USD,100007,100007,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS11111111,2017-02-20,ISIN,ANSHUL000300,N-2968,2017-02-20,100008,USD,100008,100008,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234567,2017-02-20,ISIN,ANSHUL000300,N-2969,2017-02-20,100009,USD,100009,100009,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234568,2017-02-20,ISIN,ANSHUL000300,N-2970,2017-02-20,100010,USD,100010,100010,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222222,2017-02-20,ISIN,ANSHUL000300,N-2971,2017-02-20,100011,USD,100011,100011,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234569,2017-02-20,ISIN,ANSHUL000300,N-2972,2017-02-20,100012,USD,100012,100012,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222223,2017-02-20,ISIN,ANSHUL000300,N-2973,2017-02-20,100013,USD,100013,100013,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,LDR1234561,2017-02-20,ISIN,ANSHUL000300,N-2974,2017-02-20,100014,USD,100014,100014,0
,New,OpeningBalance,US1L015752,US1L015752,AGENT,CS2222224,2017-02-20,ISIN,ANSHUL000300,N-2975,2017-02-20,100015,USD,100015,100015,0
